City,CityASCII,Latitude,Longitude,Country,ISO2,ISO3,AdminName,Capital,Population
Zunyi,Zunyi,27.705,106.9336,China,CN,CHN,Guizhou,,6270700
Zuojiawu,Zuojiawu,39.9514,118.1511,China,CN,CHN,Hebei,,36843
Acacías,Acacias,3.9889,-73.7647,Colombia,CO,COL,Meta,minor,75252
Acevedo,Acevedo,1.8047,-75.8897,Colombia,CO,COL,Huila,minor,39877
Achí,Achi,8.5692,-74.5561,Colombia,CO,COL,Bolívar,minor,23051
Agua de Dios,Agua de Dios,4.3781,-74.6683,Colombia,CO,COL,Cundinamarca,minor,10995
Aguachica,Aguachica,8.3067,-73.6153,Colombia,CO,COL,Cesar,minor,109621
Aguadas,Aguadas,5.6092,-75.4564,Colombia,CO,COL,Caldas,minor,21237
Aguazul,Aguazul,5.1689,-72.5467,Colombia,CO,COL,Casanare,minor,43183
Agustín Codazzi,Agustin Codazzi,10.0367,-73.2369,Colombia,CO,COL,Cesar,minor,49233
Aipe,Aipe,3.2219,-75.2375,Colombia,CO,COL,Huila,minor,29177
Albán,Alban,4.8783,-74.4383,Colombia,CO,COL,Cundinamarca,minor,5956
Albania,Albania,1.3289,-75.8783,Colombia,CO,COL,Caquetá,minor,6394
Alcalá,Alcala,4.6736,-75.7825,Colombia,CO,COL,Valle del Cauca,minor,23195
Algeciras,Algeciras,2.5219,-75.3144,Colombia,CO,COL,Huila,minor,24708
Almaguer,Almaguer,1.9131,-76.8561,Colombia,CO,COL,Cauca,minor,21374
Altos del Rosario,Altos del Rosario,8.7914,-74.1636,Colombia,CO,COL,Bolívar,minor,13669
Alvarado,Alvarado,4.5672,-74.9533,Colombia,CO,COL,Tolima,minor,8873
Amagá,Amaga,6.0383,-75.7028,Colombia,CO,COL,Antioquia,minor,30376
Amalfi,Amalfi,6.9092,-75.0767,Colombia,CO,COL,Antioquia,minor,22714
Ambalema,Ambalema,4.7817,-74.7639,Colombia,CO,COL,Tolima,minor,7563
Anapoima,Anapoima,4.5503,-74.5361,Colombia,CO,COL,Cundinamarca,minor,14519
Andes,Andes,5.6556,-75.8803,Colombia,CO,COL,Antioquia,minor,43269
Anolaima,Anolaima,4.7633,-74.4647,Colombia,CO,COL,Cundinamarca,minor,12911
Anorí,Anori,7.0736,-75.1469,Colombia,CO,COL,Antioquia,minor,16447
Apartadó,Apartado,7.8847,-76.635,Colombia,CO,COL,Antioquia,minor,121003
Aquitania,Aquitania,5.5194,-72.8836,Colombia,CO,COL,Boyacá,minor,16087
Aracataca,Aracataca,10.5911,-74.185,Colombia,CO,COL,Magdalena,minor,40400
Aratoca,Aratoca,6.6956,-73.0175,Colombia,CO,COL,Santander,minor,8269
Arauca,Arauca,7.0903,-70.7617,Colombia,CO,COL,Arauca,admin,96814
Arauquita,Arauquita,7.0261,-71.4272,Colombia,CO,COL,Arauca,minor,41309
Arboletes,Arboletes,8.8511,-76.4272,Colombia,CO,COL,Antioquia,minor,44560
Arcabuco,Arcabuco,5.7544,-73.4375,Colombia,CO,COL,Boyacá,minor,5240
Argelia,Argelia,2.2558,-77.2492,Colombia,CO,COL,Cauca,minor,27670
Arjona,Arjona,10.255,-75.3447,Colombia,CO,COL,Bolívar,minor,78070
Armenia,Armenia,4.5389,-75.6725,Colombia,CO,COL,Quindío,admin,301226
Ayapel,Ayapel,8.3125,-75.145,Colombia,CO,COL,Córdoba,minor,47247
Balboa,Balboa,2.0406,-77.2164,Colombia,CO,COL,Cauca,minor,26384
Baranoa,Baranoa,10.7956,-74.9194,Colombia,CO,COL,Atlántico,minor,50261
Barbosa,Barbosa,5.9331,-73.6147,Colombia,CO,COL,Santander,minor,29581
Barbosa,Barbosa,6.4375,-75.3306,Colombia,CO,COL,Antioquia,minor,53167
Barrancabermeja,Barrancabermeja,7.0675,-73.8472,Colombia,CO,COL,Santander,minor,210729
Barranquilla,Barranquilla,10.9639,-74.7964,Colombia,CO,COL,Atlántico,admin,1274250
Belalcázar,Belalcazar,2.6469,-75.9717,Colombia,CO,COL,Cauca,minor,36628
Belén de los Andaquíes,Belen de los Andaquies,1.4164,-75.8727,Colombia,CO,COL,Caquetá,minor,11081
Bello,Bello,6.3319,-75.5581,Colombia,CO,COL,Antioquia,minor,371591
Betulia,Betulia,6.9,-73.2836,Colombia,CO,COL,Santander,minor,5110
Betulia,Betulia,6.1122,-75.9839,Colombia,CO,COL,Antioquia,minor,17317
Boavita,Boavita,6.3308,-72.5842,Colombia,CO,COL,Boyacá,minor,7079
Bocas de Satinga,Bocas de Satinga,2.3469,-78.3256,Colombia,CO,COL,Nariño,minor,32759
Bogotá,Bogota,4.6126,-74.0705,Colombia,CO,COL,Bogotá,primary,7743955
Bojacá,Bojaca,4.7336,-74.3422,Colombia,CO,COL,Cundinamarca,minor,8788
Bosconia,Bosconia,9.9761,-73.8903,Colombia,CO,COL,Cesar,minor,39716
Bucaramanga,Bucaramanga,7.1186,-73.1161,Colombia,CO,COL,Santander,admin,581130
Buenaventura,Buenaventura,3.8772,-77.0267,Colombia,CO,COL,Valle del Cauca,minor,423927
Buenavista,Buenavista,8.2233,-75.4817,Colombia,CO,COL,Córdoba,minor,22711
Buenos Aires,Buenos Aires,3.0164,-76.6411,Colombia,CO,COL,Cauca,minor,34631
Buesaco,Buesaco,1.3847,-77.1564,Colombia,CO,COL,Nariño,minor,26229
Bugalagrande,Bugalagrande,4.2075,-76.1575,Colombia,CO,COL,Valle del Cauca,minor,20970
Cáceres,Caceres,7.5794,-75.3503,Colombia,CO,COL,Antioquia,minor,42112
Caicedonia,Caicedonia,4.3347,-75.8281,Colombia,CO,COL,Valle del Cauca,minor,28825
Caimito,Caimito,8.7894,-75.1161,Colombia,CO,COL,Sucre,minor,12077
Cajibío,Cajibio,2.6233,-76.5731,Colombia,CO,COL,Cauca,minor,38703
Cajicá,Cajica,4.9167,-74.025,Colombia,CO,COL,Cundinamarca,minor,44721
Calamar,Calamar,10.25,-74.9158,Colombia,CO,COL,Bolívar,minor,24573
Caldas,Caldas,6.0886,-75.6361,Colombia,CO,COL,Antioquia,minor,81381
Caldono,Caldono,2.7969,-76.4828,Colombia,CO,COL,Cauca,minor,34132
Cali,Cali,3.44,-76.5197,Colombia,CO,COL,Valle del Cauca,admin,2471474
Campo de la Cruz,Campo de la Cruz,10.3778,-74.8814,Colombia,CO,COL,Atlántico,minor,18354
Campoalegre,Campoalegre,2.6867,-75.3256,Colombia,CO,COL,Huila,minor,34923
Canalete,Canalete,8.79,-76.2411,Colombia,CO,COL,Córdoba,minor,23520
Candelaria,Candelaria,10.4592,-74.8806,Colombia,CO,COL,Atlántico,minor,11635
Caramanta,Caramanta,5.5467,-75.6442,Colombia,CO,COL,Antioquia,minor,5410
Carepa,Carepa,7.7581,-76.6553,Colombia,CO,COL,Antioquia,minor,47932
Cartagena,Cartagena,10.4236,-75.5253,Colombia,CO,COL,Bolívar,admin,1036412
Cartagena del Chairá,Cartagena del Chaira,1.3361,-74.8467,Colombia,CO,COL,Caquetá,minor,35473
Cartago,Cartago,4.75,-75.91,Colombia,CO,COL,Valle del Cauca,minor,134827
Cereté,Cerete,8.8867,-75.7911,Colombia,CO,COL,Córdoba,minor,83917
Chaparral,Chaparral,3.7236,-75.4847,Colombia,CO,COL,Tolima,minor,47397
Charalá,Charala,6.2875,-73.1467,Colombia,CO,COL,Santander,minor,10211
Chía,Chia,4.8633,-74.0528,Colombia,CO,COL,Cundinamarca,minor,97896
Chigorodó,Chigorodo,7.6697,-76.6814,Colombia,CO,COL,Antioquia,minor,84183
Chimichagua,Chimichagua,9.2578,-73.8133,Colombia,CO,COL,Cesar,minor,30303
Chinú,Chinu,9.1097,-75.3981,Colombia,CO,COL,Córdoba,minor,50313
Chiquinquirá,Chiquinquira,5.6175,-73.8164,Colombia,CO,COL,Boyacá,minor,85274
Chíquiza,Chiquiza,5.61,-73.4889,Colombia,CO,COL,Boyacá,minor,5484
Chita,Chita,6.1878,-72.4725,Colombia,CO,COL,Boyacá,minor,9542
Chitaraque,Chitaraque,6.0283,-73.4469,Colombia,CO,COL,Boyacá,minor,5687
Chivolo,Chivolo,10.0264,-74.6214,Colombia,CO,COL,Magdalena,minor,15960
Chocontá,Choconta,5.1467,-73.6825,Colombia,CO,COL,Cundinamarca,minor,25257
Ciénaga,Cienaga,11.0067,-74.2467,Colombia,CO,COL,Magdalena,minor,129414
Ciénaga de Oro,Cienaga de Oro,8.875,-75.6211,Colombia,CO,COL,Córdoba,minor,64226
Cimitarra,Cimitarra,6.3133,-73.95,Colombia,CO,COL,Santander,minor,49593
Circasia,Circasia,4.62,-75.6347,Colombia,CO,COL,Quindío,minor,28162
Cisneros,Cisneros,6.5383,-75.0886,Colombia,CO,COL,Antioquia,minor,11555
Ciudad Bolívar,Ciudad Bolivar,5.8494,-76.0203,Colombia,CO,COL,Antioquia,minor,27458
Cogua,Cogua,5.0619,-73.9794,Colombia,CO,COL,Cundinamarca,minor,24092
Colosó,Coloso,9.4942,-75.3525,Colombia,CO,COL,Sucre,minor,6013
Concordia,Concordia,6.0456,-75.9075,Colombia,CO,COL,Antioquia,minor,20271
Condoto,Condoto,5.0917,-76.65,Colombia,CO,COL,Chocó,minor,14660
Copacabana,Copacabana,6.3486,-75.5103,Colombia,CO,COL,Antioquia,minor,73574
Córdoba,Cordoba,0.8533,-77.5178,Colombia,CO,COL,Nariño,minor,14006
Córdoba,Cordoba,9.5867,-74.8272,Colombia,CO,COL,Bolívar,minor,12266
Córdoba,Cordoba,4.3911,-75.6878,Colombia,CO,COL,Quindío,minor,5249
Corinto,Corinto,3.1739,-76.2594,Colombia,CO,COL,Cauca,minor,33489
Coromoro,Coromoro,6.295,-73.0406,Colombia,CO,COL,Santander,minor,7659
Corozal,Corozal,9.3169,-75.2933,Colombia,CO,COL,Sucre,minor,70853
Coveñas,Covenas,9.4014,-75.68,Colombia,CO,COL,Sucre,minor,11270
Coyaima,Coyaima,3.7975,-75.1939,Colombia,CO,COL,Tolima,minor,28443
Cubará,Cubara,7.0008,-72.1081,Colombia,CO,COL,Boyacá,minor,6725
Cúcuta,Cucuta,7.9075,-72.5047,Colombia,CO,COL,Norte de Santander,admin,750000
Cumaribo,Cumaribo,4.4461,-69.7956,Colombia,CO,COL,Vichada,minor,43138
Cumbal,Cumbal,0.9078,-77.7908,Colombia,CO,COL,Nariño,minor,40492
Curití,Curiti,6.6044,-73.0681,Colombia,CO,COL,Santander,minor,12065
Curumaní,Curumani,9.1997,-73.5425,Colombia,CO,COL,Cesar,minor,23018
Dabeiba,Dabeiba,7.0014,-76.2611,Colombia,CO,COL,Antioquia,minor,22954
Dagua,Dagua,3.6575,-76.6917,Colombia,CO,COL,Valle del Cauca,minor,36891
Dibulla,Dibulla,11.2725,-73.3089,Colombia,CO,COL,La Guajira,minor,37854
Donmatías,Donmatias,6.4858,-75.3953,Colombia,CO,COL,Antioquia,minor,24201
Dosquebradas,Dosquebradas,4.8361,-75.6761,Colombia,CO,COL,Risaralda,minor,179301
Duitama,Duitama,5.8219,-73.0297,Colombia,CO,COL,Boyacá,minor,126670
Ebéjico,Ebejico,6.3264,-75.7661,Colombia,CO,COL,Antioquia,minor,12158
El Águila,El Aguila,4.9081,-76.0422,Colombia,CO,COL,Valle del Cauca,minor,11069
El Bagre,El Bagre,7.6047,-74.8086,Colombia,CO,COL,Antioquia,minor,51862
El Banco,El Banco,9.0008,-73.9744,Colombia,CO,COL,Magdalena,minor,55530
El Bordo,El Bordo,2.1142,-76.9831,Colombia,CO,COL,Cauca,minor,37504
El Carmen de Atrato,El Carmen de Atrato,5.8983,-76.1431,Colombia,CO,COL,Chocó,minor,14049
El Carmen de Bolívar,El Carmen de Bolivar,9.7183,-75.1225,Colombia,CO,COL,Bolívar,minor,66001
El Charco,El Charco,2.4775,-78.1111,Colombia,CO,COL,Nariño,minor,42525
El Cocuy,El Cocuy,6.4094,-72.4444,Colombia,CO,COL,Boyacá,minor,5241
El Colegio,El Colegio,4.5808,-74.4425,Colombia,CO,COL,Cundinamarca,minor,22247
El Difícil,El Dificil,9.8469,-74.2367,Colombia,CO,COL,Magdalena,minor,32637
El Doncello,El Doncello,1.68,-75.285,Colombia,CO,COL,Caquetá,minor,22306
El Paso,El Paso,9.6622,-73.7519,Colombia,CO,COL,Cesar,minor,23534
El Paujíl,El Paujil,1.5694,-75.3264,Colombia,CO,COL,Caquetá,minor,21462
El Piñón,El Pinon,10.4039,-74.8231,Colombia,CO,COL,Magdalena,minor,16752
El Playón,El Playon,7.4703,-73.2033,Colombia,CO,COL,Santander,minor,11252
El Retén,El Reten,10.6106,-74.2683,Colombia,CO,COL,Magdalena,minor,20981
El Retorno,El Retorno,2.3306,-72.6278,Colombia,CO,COL,Guaviare,minor,24562
El Rosal,El Rosal,4.8519,-74.2628,Colombia,CO,COL,Cundinamarca,minor,17254
El Tarra,El Tarra,8.5756,-73.0944,Colombia,CO,COL,Norte de Santander,minor,10957
El Zulia,El Zulia,7.9325,-72.6025,Colombia,CO,COL,Norte de Santander,minor,23921
Envigado,Envigado,6.1719,-75.5803,Colombia,CO,COL,Antioquia,minor,228848
Espinal,Espinal,4.1486,-74.8819,Colombia,CO,COL,Tolima,minor,75828
Facatativá,Facatativa,4.8147,-74.3553,Colombia,CO,COL,Cundinamarca,minor,117133
Filandia,Filandia,4.6733,-75.6583,Colombia,CO,COL,Quindío,minor,13628
Flandes,Flandes,4.2844,-74.8142,Colombia,CO,COL,Tolima,minor,29478
Florencia,Florencia,1.6142,-75.6117,Colombia,CO,COL,Caquetá,admin,143871
Florián,Florian,5.8028,-73.9714,Colombia,CO,COL,Santander,minor,6268
Florida,Florida,3.3217,-76.2347,Colombia,CO,COL,Valle del Cauca,minor,58988
Floridablanca,Floridablanca,7.0697,-73.0978,Colombia,CO,COL,Santander,minor,267170
Fonseca,Fonseca,10.8858,-72.8481,Colombia,CO,COL,La Guajira,minor,35205
Fortul,Fortul,6.7931,-71.7714,Colombia,CO,COL,Arauca,minor,26798
Fredonia,Fredonia,5.9267,-75.6739,Colombia,CO,COL,Antioquia,minor,20997
Fresno,Fresno,5.1536,-75.0369,Colombia,CO,COL,Tolima,minor,29794
Fundación,Fundacion,10.5172,-74.1922,Colombia,CO,COL,Magdalena,minor,90514
Funza,Funza,4.7175,-74.2094,Colombia,CO,COL,Cundinamarca,minor,80937
Fusagasugá,Fusagasuga,4.3372,-74.3644,Colombia,CO,COL,Cundinamarca,minor,139805
Galapa,Galapa,10.9003,-74.8853,Colombia,CO,COL,Atlántico,minor,31596
Galeras,Galeras,9.1586,-75.0489,Colombia,CO,COL,Sucre,minor,21548
Garzón,Garzon,2.1961,-75.6292,Colombia,CO,COL,Huila,minor,69823
Gigante,Gigante,2.3867,-75.5461,Colombia,CO,COL,Huila,minor,35498
Ginebra,Ginebra,3.7244,-76.2672,Colombia,CO,COL,Valle del Cauca,minor,21815
Girardot,Girardot,4.3036,-74.8039,Colombia,CO,COL,Cundinamarca,minor,129834
Girardota,Girardota,6.3769,-75.4461,Colombia,CO,COL,Antioquia,minor,51662
Girón,Giron,7.0731,-73.1681,Colombia,CO,COL,Santander,minor,160403
Granada,Granada,6.1442,-75.1853,Colombia,CO,COL,Antioquia,minor,10117
Granada,Granada,4.5186,-74.3514,Colombia,CO,COL,Cundinamarca,minor,9253
Guacarí,Guacari,3.7647,-76.3322,Colombia,CO,COL,Valle del Cauca,minor,35662
Guachavés,Guachaves,1.2219,-77.6772,Colombia,CO,COL,Nariño,minor,31856
Guadalajara de Buga,Guadalajara de Buga,3.9036,-76.2986,Colombia,CO,COL,Valle del Cauca,minor,116893
Guadalupe,Guadalupe,2.025,-75.7564,Colombia,CO,COL,Huila,minor,22867
Guaduas,Guaduas,5.0694,-74.5981,Colombia,CO,COL,Cundinamarca,minor,41142
Guamal,Guamal,9.1442,-74.2236,Colombia,CO,COL,Magdalena,minor,28277
Guamo,Guamo,4.0281,-74.97,Colombia,CO,COL,Tolima,minor,31350
Guapí,Guapi,2.5604,-77.86,Colombia,CO,COL,Cauca,minor,13853
Guaranda,Guaranda,8.4672,-74.5367,Colombia,CO,COL,Sucre,minor,17422
Guarne,Guarne,6.2792,-75.4419,Colombia,CO,COL,Antioquia,minor,51265
Guasca,Guasca,4.8658,-73.8772,Colombia,CO,COL,Cundinamarca,minor,15727
Guatapé,Guatape,6.2325,-75.1586,Colombia,CO,COL,Antioquia,minor,8844
Guatavita,Guatavita,4.9344,-73.8344,Colombia,CO,COL,Cundinamarca,minor,6963
Guayabal,Guayabal,5.0306,-74.8844,Colombia,CO,COL,Tolima,minor,11490
Güicán,Guican,6.4625,-72.4119,Colombia,CO,COL,Boyacá,minor,6909
Hatillo de Loba,Hatillo de Loba,8.9556,-74.0769,Colombia,CO,COL,Bolívar,minor,12270
Hatonuevo,Hatonuevo,11.0672,-72.7631,Colombia,CO,COL,La Guajira,minor,28671
Heliconia,Heliconia,6.2106,-75.73,Colombia,CO,COL,Antioquia,minor,6138
Honda,Honda,5.2069,-74.7367,Colombia,CO,COL,Tolima,minor,23830
Ibagué,Ibague,4.4378,-75.2006,Colombia,CO,COL,Tolima,admin,541101
Iles,Iles,0.9706,-77.5208,Colombia,CO,COL,Nariño,minor,8701
Inírida,Inirida,3.8708,-67.9211,Colombia,CO,COL,Guainía,admin,19816
Inzá,Inza,2.5503,-76.0636,Colombia,CO,COL,Cauca,minor,32582
Ipiales,Ipiales,0.8289,-77.6406,Colombia,CO,COL,Nariño,minor,109116
Isnos,Isnos,1.9289,-76.2158,Colombia,CO,COL,Huila,minor,28530
Istmina,Istmina,5.1633,-76.6867,Colombia,CO,COL,Chocó,minor,25981
Itagüí,Itagui,6.1726,-75.6096,Colombia,CO,COL,Antioquia,minor,276744
Jamundí,Jamundi,3.2608,-76.5394,Colombia,CO,COL,Valle del Cauca,minor,96993
Jardín,Jardin,5.5983,-75.8197,Colombia,CO,COL,Antioquia,minor,13748
Juan de Acosta,Juan de Acosta,10.8286,-75.035,Colombia,CO,COL,Atlántico,minor,14184
Junín,Junin,4.7903,-73.6633,Colombia,CO,COL,Cundinamarca,minor,8720
Juradó,Jurado,7.1114,-77.7714,Colombia,CO,COL,Chocó,minor,2351
La Apartada,La Apartada,8.05,-75.3356,Colombia,CO,COL,Córdoba,minor,15204
La Belleza,La Belleza,5.8575,-73.9656,Colombia,CO,COL,Santander,minor,8596
La Calera,La Calera,4.7197,-73.97,Colombia,CO,COL,Cundinamarca,minor,28908
La Dorada,La Dorada,0.3436,-76.9108,Colombia,CO,COL,Putumayo,minor,28982
La Dorada,La Dorada,5.4538,-74.6647,Colombia,CO,COL,Caldas,minor,72925
La Jagua de Ibirico,La Jagua de Ibirico,9.5611,-73.3364,Colombia,CO,COL,Cesar,minor,22405
La Macarena,La Macarena,2.1828,-73.7847,Colombia,CO,COL,Meta,minor,36781
La Montañita,La Montanita,1.4792,-75.4361,Colombia,CO,COL,Caquetá,minor,24323
La Primavera,La Primavera,5.4906,-70.4092,Colombia,CO,COL,Vichada,minor,17626
La Unión,La Union,4.5331,-76.1006,Colombia,CO,COL,Valle del Cauca,minor,40339
La Unión,La Union,8.8572,-75.2767,Colombia,CO,COL,Sucre,minor,11566
La Unión,La Union,5.9728,-75.3611,Colombia,CO,COL,Antioquia,minor,19119
La Unión,La Union,1.6053,-77.1297,Colombia,CO,COL,Nariño,minor,25270
La Vega,La Vega,2.0008,-76.7778,Colombia,CO,COL,Cauca,minor,47417
La Virginia,La Virginia,4.8967,-75.8839,Colombia,CO,COL,Risaralda,minor,32330
Labranzagrande,Labranzagrande,5.5633,-72.5775,Colombia,CO,COL,Boyacá,minor,5099
Landázuri,Landazuri,6.2181,-73.8114,Colombia,CO,COL,Santander,minor,15395
Lenguazaque,Lenguazaque,5.3069,-73.7117,Colombia,CO,COL,Cundinamarca,minor,10268
Leticia,Leticia,-4.215,-69.9411,Colombia,CO,COL,Amazonas,admin,32450
Líbano,Libano,4.9206,-75.0611,Colombia,CO,COL,Tolima,minor,39665
Lorica,Lorica,9.2419,-75.816,Colombia,CO,COL,Córdoba,minor,52771
Los Córdobas,Los Cordobas,8.8953,-76.3547,Colombia,CO,COL,Córdoba,minor,26705
Los Patios,Los Patios,7.8342,-72.505,Colombia,CO,COL,Norte de Santander,minor,80235
Los Santos,Los Santos,6.7561,-73.1022,Colombia,CO,COL,Santander,minor,12648
Luruaco,Luruaco,10.6083,-75.1417,Colombia,CO,COL,Atlántico,minor,22878
Madrid,Madrid,4.7306,-74.2639,Colombia,CO,COL,Cundinamarca,minor,112254
Magangué,Magangue,9.2467,-74.7594,Colombia,CO,COL,Bolívar,minor,123906
Mahates,Mahates,10.2322,-75.1911,Colombia,CO,COL,Bolívar,minor,26075
Maicao,Maicao,11.3778,-72.2414,Colombia,CO,COL,La Guajira,minor,123757
Majagual,Majagual,8.5408,-74.6297,Colombia,CO,COL,Sucre,minor,34010
Manatí,Manati,10.4481,-74.9592,Colombia,CO,COL,Atlántico,minor,13456
Manaure,Manaure,11.775,-72.4444,Colombia,CO,COL,La Guajira,minor,67584
Manizales,Manizales,5.0661,-75.4847,Colombia,CO,COL,Caldas,admin,434403
Manzanares,Manzanares,5.2519,-75.1569,Colombia,CO,COL,Caldas,minor,22623
Margarita,Margarita,9.1531,-74.2881,Colombia,CO,COL,Bolívar,minor,9876
María la Baja,Maria la Baja,9.9811,-75.2986,Colombia,CO,COL,Bolívar,minor,49462
Marinilla,Marinilla,6.1744,-75.3389,Colombia,CO,COL,Antioquia,minor,64645
Maripí,Maripi,5.5489,-74.0067,Colombia,CO,COL,Boyacá,minor,7480
Marsella,Marsella,4.9367,-75.7392,Colombia,CO,COL,Risaralda,minor,24131
Medellín,Medellin,6.2447,-75.5748,Colombia,CO,COL,Antioquia,admin,2529403
Medina,Medina,4.5092,-73.3494,Colombia,CO,COL,Cundinamarca,minor,10205
Melgar,Melgar,4.2039,-74.6428,Colombia,CO,COL,Tolima,minor,37224
Miranda,Miranda,3.2503,-76.2286,Colombia,CO,COL,Cauca,minor,42639
Mitú,Mitu,1.2503,-70.235,Colombia,CO,COL,Vaupés,admin,28382
Mocoa,Mocoa,1.1492,-76.6464,Colombia,CO,COL,Putumayo,admin,22035
Mogotes,Mogotes,6.4764,-72.9703,Colombia,CO,COL,Santander,minor,10860
Moniquirá,Moniquira,5.8744,-73.5717,Colombia,CO,COL,Boyacá,minor,21402
Moñitos,Monitos,9.2461,-76.1286,Colombia,CO,COL,Córdoba,minor,29117
Montecristo,Montecristo,8.2958,-74.4728,Colombia,CO,COL,Bolívar,minor,21229
Montelíbano,Montelibano,7.9711,-75.4181,Colombia,CO,COL,Córdoba,minor,88674
Montenegro,Montenegro,4.5653,-75.7511,Colombia,CO,COL,Quindío,minor,41857
Montería,Monteria,8.76,-75.8856,Colombia,CO,COL,Córdoba,admin,505334
Morales,Morales,2.7603,-76.6339,Colombia,CO,COL,Cauca,minor,26707
Mosquera,Mosquera,4.7078,-74.2328,Colombia,CO,COL,Cundinamarca,minor,91282
Motavita,Motavita,5.5772,-73.3672,Colombia,CO,COL,Boyacá,minor,8067
Mutatá,Mutata,7.2433,-76.4358,Colombia,CO,COL,Antioquia,minor,22505
Muzo,Muzo,5.5297,-74.1044,Colombia,CO,COL,Boyacá,minor,8548
Natagaima,Natagaima,3.6231,-75.0936,Colombia,CO,COL,Tolima,minor,22320
Nechí,Nechi,8.0958,-74.775,Colombia,CO,COL,Antioquia,minor,25790
Necoclí,Necocli,8.4258,-76.7839,Colombia,CO,COL,Antioquia,minor,69090
Neira,Neira,5.1664,-75.5189,Colombia,CO,COL,Caldas,minor,31399
Neiva,Neiva,2.9275,-75.2875,Colombia,CO,COL,Huila,admin,353033
Norosí,Norosi,8.5261,-74.0378,Colombia,CO,COL,Bolívar,minor,9850
Nueva Granada,Nueva Granada,9.8011,-74.3917,Colombia,CO,COL,Magdalena,minor,21612
Nuquí,Nuqui,5.7069,-77.2703,Colombia,CO,COL,Chocó,minor,8958
Obando,Obando,4.5761,-75.9731,Colombia,CO,COL,Valle del Cauca,minor,14980
Ocaña,Ocana,8.2461,-73.3553,Colombia,CO,COL,Norte de Santander,minor,90037
Oiba,Oiba,6.2639,-73.2992,Colombia,CO,COL,Santander,minor,12063
Orito,Orito,0.6661,-76.8708,Colombia,CO,COL,Putumayo,minor,57774
Orocué,Orocue,4.7897,-71.3392,Colombia,CO,COL,Casanare,minor,8460
Ovejas,Ovejas,9.5258,-75.2272,Colombia,CO,COL,Sucre,minor,20846
Pailitas,Pailitas,8.9597,-73.625,Colombia,CO,COL,Cesar,minor,22083
Paipa,Paipa,5.78,-73.1175,Colombia,CO,COL,Boyacá,minor,31868
Palermo,Palermo,2.8883,-75.4339,Colombia,CO,COL,Huila,minor,800000
Palmar de Varela,Palmar de Varela,10.7389,-74.7547,Colombia,CO,COL,Atlántico,minor,23012
Palmira,Palmira,3.5347,-76.2956,Colombia,CO,COL,Valle del Cauca,minor,349294
Pamplona,Pamplona,7.3761,-72.6483,Colombia,CO,COL,Norte de Santander,minor,58975
Paratebueno,Paratebueno,4.3753,-73.2131,Colombia,CO,COL,Cundinamarca,minor,7835
Pasto,Pasto,1.21,-77.2747,Colombia,CO,COL,Nariño,admin,382236
Paz de Ariporo,Paz de Ariporo,5.8811,-71.8917,Colombia,CO,COL,Casanare,minor,26237
Pedraza,Pedraza,10.1886,-74.9156,Colombia,CO,COL,Magdalena,minor,8066
Pelaya,Pelaya,8.6892,-73.6653,Colombia,CO,COL,Cesar,minor,17910
Pensilvania,Pensilvania,5.384,-75.1612,Colombia,CO,COL,Caldas,minor,26342
Pereira,Pereira,4.8143,-75.6946,Colombia,CO,COL,Risaralda,admin,590554
Pesca,Pesca,5.5589,-73.0503,Colombia,CO,COL,Boyacá,minor,9322
Pie de Pató,Pie de Pato,5.5153,-76.9747,Colombia,CO,COL,Chocó,minor,40733
Piedecuesta,Piedecuesta,6.9886,-73.0503,Colombia,CO,COL,Santander,minor,117364
Pinillos,Pinillos,8.915,-74.4619,Colombia,CO,COL,Bolívar,minor,24923
Pitalito,Pitalito,1.8539,-76.0514,Colombia,CO,COL,Huila,minor,133205
Pivijay,Pivijay,10.4608,-74.6153,Colombia,CO,COL,Magdalena,minor,33225
Planadas,Planadas,3.1964,-75.6444,Colombia,CO,COL,Tolima,minor,30117
Planeta Rica,Planeta Rica,8.4089,-75.5819,Colombia,CO,COL,Córdoba,minor,69285
Plato,Plato,9.7925,-74.7825,Colombia,CO,COL,Magdalena,minor,61856
Polonuevo,Polonuevo,10.7772,-74.8528,Colombia,CO,COL,Atlántico,minor,19454
Ponedera,Ponedera,10.6419,-74.7531,Colombia,CO,COL,Atlántico,minor,18430
Popayán,Popayan,2.4411,-76.6061,Colombia,CO,COL,Cauca,admin,300837
Pradera,Pradera,3.4189,-76.2439,Colombia,CO,COL,Valle del Cauca,minor,57990
Pueblo Bello,Pueblo Bello,10.4164,-73.5867,Colombia,CO,COL,Cesar,minor,27007
Pueblo Nuevo,Pueblo Nuevo,8.505,-75.5075,Colombia,CO,COL,Córdoba,minor,41684
Puebloviejo,Puebloviejo,10.9942,-74.2833,Colombia,CO,COL,Magdalena,minor,33030
Puente Nacional,Puente Nacional,5.8772,-73.6786,Colombia,CO,COL,Santander,minor,11718
Puerres,Puerres,0.8839,-77.5039,Colombia,CO,COL,Nariño,minor,8384
Puerto Asís,Puerto Asis,0.5006,-76.4989,Colombia,CO,COL,Putumayo,minor,63067
Puerto Berrío,Puerto Berrio,6.4906,-74.4047,Colombia,CO,COL,Antioquia,minor,39314
Puerto Boyacá,Puerto Boyaca,5.9761,-74.5875,Colombia,CO,COL,Boyacá,minor,56930
